什么提升额度,额度是自动提升吗,1
利息什么时候开始扣款,借贷周期5期和10期利息一样吗,0
结清证明能开吗,能否给我发个电子版结清证明,1
我的微粒贷还款都是提前还清的，现在借款老是不能通过,提前还款能马上在借款吗,1
微粒贷什么时候开始啊,什么时候对用户开通,1
换卡不成功怎么办？,你好我换了银行卡号怎么还呢,0
如果借五千 那一天多少利息,第二次借款的利息高一些吗？,0
查看借款记录,我在哪里看我的借还记录,1
怎么还登陆不上？,我为什么不能登路进去,1
先还你500块,一万多少钱一天,0
什么时候还有活动,iPhone7 抢购活动，需要利息或者其他使用条件？,0
我的自动还款账户信息要什么时候才能更正好？,自动还款金额不足 当天存进去的什么时候扣款,0
多长时间才能回过来电话,什么时候才会再打电话给我？,1
微粒货怎么计算利息,当天借款当天还款需要利息吗？,0
多久可提升,多久才会提升额度,1
怎么办,借款需要什么条件？,0
上面写着微粒贷即将开放,一般邀请那些客户？,0
信息输入错误太多，无法借款,请问：借款的时候，输入身份证号码错误，导致借款失败，可以解决吗？,1
有额度但是借款时显示综合评分不足是什么情况？,显示综合评估未通过，无法借钱。是怎么回事？,1
综合评估要怎么通过,这个怎么才能通过,1
在QQ上面没有,在QQ上借了500，找不到还钱软件了,0
取更多菜单,不一样的银行,0
取消卡,帮我关闭这个微粒贷,1
我开通了还能关掉不开吗？,所以 我就想取消微粒贷这个项目,1
我得账号不符合审核要求怎么回事,我什么资料都没填写，退出了，再进，就显示没有通过银行审核，是怎么回事啊？,1
关闭 如何关闭,取消货款,0
活期的限额,银行卡有没有年龄限制,0
能不能别老发这些短信？,那就不要说了,0
不能借,不是还一笔会恢复一个额度,0
什么时候才能申请,什么时候邀请我,1
0.051万块钱，一个月是500块钱的利息吗？,40000，多少一个月,1
我改了，怎么还款,我还款帐号变了，怎样更改？,1
为什么我借贷不成功？,为什么我输入信息后显示输入错误呢，可是我已经有可借额度了,0
提前还清,提前还清，额度是否能再用,1
热线电话,现在打电话给总客服号码多少,1
要填写支付密码,密码输错次,0
为何借款成功，没有到账,估计要等多久微粒贷菜大众化,0
具体的网址是,官网是什么？,1
借1000十天后我得还多少利息呀,也使用了微粒贷好久了但一直没提升最近家里装修急用钱可以帮我调高额度,0
多久可以提高贷额度,多久提额,1
为什么开通没额度？？？,为什么有入口点进去没有额度,1
开通自助还款,开通自动还款,1
为什么还不扣款,6号到了怎么没扣款？,1
开通微粒贷,开通微粒贷要些什么要求呢,1
1000没有按期还款罚息是多少？,借500逾期利息多少钱一天,1
为什么不能微信零钱还款呢,为什么不能一次性还款？,0
你好  我可以申请延期一天还款吗,如果还款逾期一天可以吗,1
为什么输了验证码又提示重新输密码,为什么申请借钱输入密码验证后调回之前的界面,0
为什么进入不了微粒,进入不了微粒代,1
多久才会提升额度,多久会提高额度,1
怎么说我通过不了,人品值可以干什么？,0
为什么我的微粒贷还没有到账,为什么还没到账,1
上边可借56000元为什么申请不成功,为什么上次借款失败,0
这么取消借款,能不能取消借款,1
qq有这款项吗,微信红包没有微粒贷功能,0
怎么看不到额度了,怎么显示“无法查看额度”,1
为什么还不了欠款？,为什么我的贷款还不了,1
我的微众怎么不能登陆了,我今天登陆不上了，它提示我网络没链接，但是我连上了,1
老板，什么时候提额。,报备你老板，让他邀请我微利贷了,1
为满足审批要求,未满足审批问题是什么情况,1
但是每笔不能超过4万？,一笔最高借40000,1
我逾期了,还款逾期多长时间会影响信用记录？,0
是不是借款后。等电话确认。,申请贷款后，15分钟之内没来电话？,0
更改连续电话,你好，请问可以变更绑定的电话号码吗,1
微粒贷图标突然不见了什么原因,微粒贷图标没有了,1
转账  手续费,转账手续费事多少,1
我明天还款能不能延迟几天？,我这两天有点紧张，请问可以推迟两天还款吗？,1
借钱失败,显示申请借款失败什么原因,1
可以用微信钱包里的零钱还款吗,能从微信零钱里扣钱嘛？,1
已经存到卡里了怎么不扣啊,存上了可以扣款了,1
一般打电话是什么时间段,一般会在什么时候来电话,1
为什么说不能查看额度,为什么我的不能查询额度,1
你好，我能不能从微信余额中直接还款,你好，我微信零钱里面有8000多，想提前还清微粒贷的款，但是点还款那里，没有零钱还款的选项，请问怎么处理？,0
借款后1小时都没电话通知,你好 贷款后一天都没有打电话来确认放款,1
他跟其他银行有什么不一样的呢？,2.7号转入的，怎么还没有收益,0
还款后多久可以续贷,可以借多笔吗？,0
为什么我综合不通过啊？,为什么不能通过呢？我不明白你们的标准,1
如何开户微粒袋,小w 能够邀请我开户吗,0
为啥邀请了，没有额度,为什么我是受邀客户，但是却没有额度，,1
如何更改还款次数,怎么更改还款时间,1
QQ里边没有微粒贷？,在那里有微粒贷,0
怎么成为微粒贷客户,何时能开通啊,0
审批不成功,为什么我不符合审批条件,1
还款银行卡想变更如何操作？,如何改成微信还款,0
我的提示没有通过审批要求？请问审批要求是什么,微众银行的审批要求,1
如何更改还款卡号？,怎样更改还款账号,1
提前还款可以再借吗,提前还款，还能继续贷款吗,1
为什么邀请了征信没有额度,为什么我一直没有额度,1
支持得银行,现在支持哪些银行,1
变更还款卡号怎么变更,如何改卡还款,1
借款如何取消,如果要取消借款怎么办,1
微信上怎么没有微粒贷,微粒贷申请入口,0
你们的客服热线是,你们在线客服电话是多少？,1
换手机也没用,预留号码已换,1
你好，我还款错过时间了 明天还款可以吗？,昨天借的，今天可以先还1500不,0
一定要有微粒贷邀请才可以吗，个人需要什么条件,qq微粒贷怎么申请,0
一般借款后多久会打电话过来,借款后多久有电话过来,1
你好，我的农行卡出了点问题，我需要换卡，这种情况怎样处理,换卡号码,0
更换卡后，如何还款,你好，我变换了银行卡怎么还款,1
您好，还款后为什么贷不出来,为什么我的微粒贷已还清且没有逾期，再次借款失败呢,1
借款多久到款？,请问借款多久能到帐,1
为什么没有腾讯信用,因为你和腾讯合作,0
你好，我的钱在微信零钱里，取现的话明天到账，能不能微信还款啊,不可以微信支付吗,1
而你能做的就是给我提高额度,提高额度,1
未满足银行要求,说是未满足众微银行审批,1
为什么还不给我开微粒贷！真是等死人了都！！！,刚刚打开QQ钱包，里面没有微粒贷,0
未满足审批要求是因为什么,显示我未满足审批要求,1
浦发银行的卡不能绑定吗？,可不可以透支？,0
如何更换还款银行/表情,如果我将10期还款改成20期怎么改,0
有了微粒贷又没了,我的微粒贷还款记录怎么不见了,1
不好意思，現在可以隨時致电了,一般多久,0
为什么我被选中却没有额度,为什么我现实没有额度？,1
30分钟了，我还没有收到贷,1。何时会请我微粒贷款,0
用别的银行卡怎么还款,怎么用其它银行卡还？,1
身份证号码补全,这个补全身份证是输入后四位吗,1
你们打电话，我没接到,您好，我没有接到你们的电话,1
为何达不到审批要求,这要审批吗,0
你好，自动还款失败了，能不能在5点前，自己手动还款？还是必须等到5点再一次自动扣款？,还要多久,0
查询账户,非日常消费行为指哪些？,0
之前借了一笔没还清…现在又借一笔，还款日都是1号吗？,我昨天还款了为什么今天提示还要还款？,0
怎么申请这个贷款？需要什么证明资料？,信息不匹配.如何重新启动,0
借款后多久会有电话核实,我申请借款后要多久才给电话验证？,1
为什么我有额度借不了,为什么有额度确借不了,1
你好，我之前在贵方办理了借贷，现已还清，请问可以由贵方出具一份结清证明吗？,可以给我发一份结清证明吗？,1
15号怎么没有自动扣款,你好我这几天家里有事忘了看卡里余额刚把钱存进去你们扣吧,0
存微信红包可以扣款吗,17点后还能自动扣款吗,0
为什么显示未满足要求呢,有看到图标，但显示无法满足审批,1
我想问问怎样才能微粒贷呢,要了解微粒贷,0
我上午你们电话打过来我没接到,没接到你们的回访电话,1
你好，我在外地想推迟两天还款,我今天有一笔款到期，能否延迟两天,1
利息太高,想问下！借款时分期试算的金额！包含当月应交利息吗？,0
怎么我没有微粒贷，我朋友都有,为什么我没有为微粒贷,1
为什么我没有资格,多久公测开放,0
10000我一天还多少,如何知道是否用于购房什么的消,0
如何銷卡呢？,我想关闭微粒贷，怎么操作？,1
qq没有微粒贷怎么申请,QQ没微粒贷原因,1
您好！以后我不再使用微粒贷，可以吗？,重新开通微粒贷客服QQ是多少,0
我的还有多少账单还完呀,我怎么不贷，微信账单又不少,0
介绍一下你自己,你能做什么,1
这个安全吗,个人信息不符,0
能更换手机号嘛,想更换手机号,1
我3号还款为什么没有扣啊,17.00怎么没有扣款,1
为什么我开通不了,为什么还了几次款还是没有额度,0
0.05%是几分利,0.05利息,1
你好，我想了解能提前一次性还款吗,我就借9天左右，可以提前还款吧,1
刚刚手机没钱了 现在可以打了,iOS7支持吗？,0
多久开通一批名额,没接到回访,0
可以出个结清证明不？,"请问我借了4500,十个月还清，现在才一个月，我想现在还清，额度会提升吗",0
我有借款资格，但没有额度,我等级那么高为什么没有额度,1
微众银行APP怎么打不开,打不开微众的app,1
借款期限是多少,可以分期多少月,0
几天时间还清款，不算利息,今天借、那到什么时候还不扣利息吗,1
支持安卓系统手机申请吗？,听说要苹果手机安卓手机？,0
你好，我想申请开通微粒贷,如何有资格开通,0
还清后什么时候可以再贷,微粒贷有地区限制吗,0
能帮我开通嘛,微粒贷即将开放,0
可以取消吗,关掉微粒贷,1
还贷能申请延期两天吗,逾期一天上不上征信,0
刚刚给我打电话确认没有听到！没有接到电话！怎么办呢,审核人员都久联系我,0
您好！如何更改还款银行？,已修改顺序，我怎样主动还款？,0
提交申请多长时间会打电话给我,你们审核需要多久,0
开户银行卡绑定不了啊,你好，招商银行卡不能绑定吗？,1
姓名身份证号 授权身份验证,就是给你身份证号吗,0
结清单,微粒贷结清证明,1
为什么综合考评过不了,为啥会说我评分不足,1
显示我未满足审批要求,我的显示未达到微众银行的审批要求是怎么回事,1
咋还没开,为什么我没有这个软件,0
确认借款后未接到确认借款的客服电话,借款后电话来店,0
我几时扣款,我凌晨扣款的卡里余额差21块没扣成，这会又存钱进去了，想问下，什么时候再扣。,0
为什么我第一次借款成功了，我提前还款后就不能借了呢 没有结果,借款,0
受邀客户未满足微众银行审批要求,显示我未满足微众银行审批是什么情况,1
我手机号码换了！无法登陆,现在客户端无法登录吗？,1
然后怎么用,今天微众提示版本低，让升级，必须操作吗,0
开微粒贷,为什么显示有微粒贷，却审核不通过,0
到还款期忘记存钱了，我是半夜想起来在当天的凌晨三点多还的，这个需要扣多少滞纳金？,为按时还款收取多少罚息,1
我还款后怎么借不成了,我的意思是我上个月借了一笔钱但还没到还款日期，我现在再借是不是不能借了,0
也没有显示微粒贷,信用借钱,0
怎么查询还款是否成功,不好意思，今天有事去了，刚刚才回来把钱转入帐户，现在可以扣了,0
但没接到你们的电话审核,怎么打电话没接到就不来电话了,1
为什么我借款不成功，几次了,为什么借不出来 你好,1
今天借钱还款什么时候,2月1号借款，还款日应该是哪一天,1
什么时候还款,我的微贷还款日,1
您好，我问一下为啥我微信钱包里没有入口呢？,为什么我钱包点进去没有微粒贷呢？,1
1万元一天息是多少？,一千元日利息多少钱,1
1怎么看不到微粒货,10几年的qq就是没微粒贷窗口,1
你好我刚申请了贷款的，能不能帮我取消了他,我有笔借款麻烦帮我取消下,1
怎么样才会符合审批要求,我的微信为什么没有通过审批呀,1
一万元一天多少？,一千块钱，一天多少钱,1
你好！我刚才试下，第一次显示我可借8000元，但当我了解下借款的热点问题时，就说审批不成功。想知道！,为什么借款老失败，我的额度是5000,1
申请微粒贷,装修贷,0
你好，我想问下还清了贷款可以开一个结清证明么？,已还清有没有还清证明？,1
我要关掉微粒贷,我想取消微粒贷怎么取消？,1
1万元分期两年,4000元分成12月总共多少钱,1
要多旧才可以到账,晚上放款拿,1
贷款的钱是到微信钱包呢还是到银行卡,我还款012还是存微信红包里啊？,0
评分,内部评分怎么看,0
已经是换卡申请中了,我昨天换扣款卡了，不知道是否成功,0
借钱失败,借钱失败是什么原因,1
借款后多久电话审核,昨晚申请借款后为什么没有来电就说工作人员联系过我了？,0
一次性还一笔以后额度会马上恢复吗？可以马上贷出来吗,一笔4万的借款能提前还2万嘛？,0
最高有多少额度,最大额度,1
为什么我只能借一千,有额度，借不出,0
7号当天什么时候扣款,下午前冲进去了什么时候扣款,1
五号还款日四号就要还吗,今天借的，今天是要还第一期吗？,0
三天没有到账,为什么定期众享太平120（1125）的钱今天还没到账,0
你好，我问下，要是明天还款，是按0.05%收利息的吧？,你好，如果我借10000块钱一个月，利息多少？,0
我贷款了没接到电话,刚才没接到你们的电话,1
为什么降低额度了？,被降额度,1
今天是还款曰,今天能还了？,1
我想降额,总额度会降低吗,0
昨天还款失败了,卡里有钱，但是提示还款失败,0
亲，想问一下，如果我全额还了，需要的时候是不是可以在借了,一笔额度全部还清可以在借吗？,1
如何更改延迟还款日期？,到了还款日期，银行卡上没钱，可以延长一天时间吗,0
为什么我的有微粒货，却不能借钱啊,为啥显示无法借钱？,1
为什么我首次借款，不成功,借款申请失败是什么原因,1
为什么综合评估未能通过,为何综合评分不够？又有微粒贷看到？,1
宁夏银行,基金赎回怎么只可到微众卡，而不到银行卡上？,0
你好，我的借款还清了，可以给我一份还款凭证吗？,您好，微信贷款我已还清，可银行那边要我这边有个结清证明,1
2 没我微粒贷可以申请吗 何时会邀请我使用微粒贷 1,什么时候才会邀请我， 我不是你们的受邀客户，,1
我想问一下 如果我只借三五天 怎么算利息,今天借款一个星期内还进去要扣多少手续费？,0
可以给我资格么？,受到邀请却没有看到有微粒贷图标,1
hi，结款成功多久到账,一般款多久能贷下来,0
今天是我的还款日，但是今天卡里余额不足，我现在该怎么还,今天还回去，是不是马上可以贷出来,0
你们客服电话何时打通,刚刚打电话给我我不方便接，现在可以了,0
不满足放款条件,不符合借钱要求,1
我想用微糕货,是根据什么条件才能获取资格,1
您好亲。我想问一下前天晚上8点多申请的微粒贷9点多给打的电话我没接到。昨天也没给打电话今天也没给打电话。什么时候才能打第二遍啊？,我已经设置成只使用存款了，可是到现在还没扣款，不会收我违约金吧？,0
为什么不对我开放？什么意思,但是却显示说你有未接听审核电话,0
没达到审批要求？我不可以使用吗？,说是未满足众微银行审批,1
今天就是！可是就是不扣钱啊！,逾期处理,0
支持什么银行？,都那些银行？,1
刚刚没有接到电话，一般第二次打电话需要多久？,没接到电话.怎么办,1
什么时间答复我,中午申请了借款，为何还没收到确认电话，,0
不需要借了，试试功能的,不借了，怎麼退,1
你好 我现在还款 怎么总提示还款失败啊,12日是还款日为何没有信息提示以还款或者还款失败,0
为什么我申请了借钱，不成功？,为什么可借一万五，却借不出来,0
'提额度怎麼提,"“如何提高额度"" 如何提高额度 “如何提高额度”",1
只用一个月如何计息,如果借十万，分五期还，利息合计是多少,0
为啥我没有呀。,为什么我朋友有，我没有,1
為什麼我沒有微粒貸？,钱包里面没有怎么办？,0
下载不下来啊,下载的app会是假的吗？,0
可否提前还款,可以随时提前还清所以借款吗？,1
为什么我有微粒贷窗口而提示评分不足,刚刚打开QQ钱包，里面没有微粒贷,0
众享太平90下个礼拜有吗,这星期有众享太平90吗,1
22号还钱的，能不能推迟几天还，,下个月推迟几天还款,1
我想撤消？,取消订单,0
5000额度，20个月。每月应还多少？,一期要还多少？,0
'怎么登不上,为啥qq突然登录不了,1
工行购买限额多少,转出账号可以限制一个账号吗？,0
我上次借了2000提前还了钱，额度也没上升,我的额度多少钱,0
马老板，来点钱呗。,报备你老板，让他邀请我微利贷了,1
请问即将推出什么产品？,下星期有产品吗,1
怎呢快去前往抢购现场,你好，请问下我能不能参加苹果7抽奖活动呢,0
全部还清，还可以贷吗,提前还清，额度是否能再用,1
今天借的款，还款日是多少,今天借款啥时是还款日期呢,1
怎么用QQ贷款,提现方式有哪些,0
为什么有微粒贷却没有额度？,为什么我现实没有额度？,1
微众银行今天怎么总是登录失败,请问 转账提示说对方银行处理失败 是怎么回事,0
原先绑定的银行卡掉了 在吗,之前绑定的银行卡掉了怎么办,1
18号凌晨扣款！为什么没有扣除,为什么今天还款期了！你们还不扣款？,1
早上打电话没接到 什么时候会再打啊,刚才电话没接到怎么办多久会在打过来,1
如何关闭微贷,取消微粒贷,1
第一次没接到电话多久二次电话核实,刚刚打了电话给我。我没有接到,1
暂时不需要了谢谢，可以帮忙取消吗,没有借款提示,0
微米戴为什么没有,借款成功后电话没打,0
我手机上没有微粒贷,手机版本,0
申请何时下款,提交申請后多久资金到帐,1
下载了登录了还是用不了,下载好了怎么不显示微粒货,1
我验证码收不到怎么办,收到验证码后闪退,0
更换手机号,号码已经变更了,1
借款提示输入身份信息次数太多,你们微粒贷没有通知,0
、我想申请微粒贷,QQ的微粒贷咋开通,0
你好！为什么我的现在都还没扣款？,你好 问下 账户余额不足扣款失败 重新存了钱 还会重扣吗,0
为什么平台现在还款可以，借款不可以？,你好，我这个月的工资老板推到月底发，过了还款时间，现在没办法还款，怎么办？,0
提前还款利息会降低吗,如果我提前还清了，到次月又扣了我卡上钱怎么办,0
不能输入借款数字,不能借款说个,0
微粒贷和那家银行合作呢,微粒贷影响银行贷款？,0
我根本没有交通银行,建行都不可以的吗？,1
一般确认电话申请之后多久打来,电话一般是什么时候打过来,1
额度提高一次需多久,在还款期间会不会提高借款额度的？,0
取消,给我取消申请吧,0
为什么重重复复输验证码及支付密码,为什么有个朋友想借钱总是重复提示输入支付密码和验证码,1
全部还款后可以重新贷款么,为什么还款后不能再借,0
可以提取现金吗,借贷的钱，可以提现么？,1
三星手机可以微粒贷款嘛,不好意思，刚才手机没电了,0
如何更改还款钰行卡问题,怎样改金额分几次还款,0
还没打来/发怒,钱打到哪,0
不需要借了  ,借款如何取消,1
不是邀请的就不能用？,一般会邀请什么样的人？,0
你好，如果我借10000块钱一个月，利息多少？,借一万元 6个月要多少利息,1
能用别的银行卡还款吗,额度 跟其它银行卡信息有关吗,0
微贷怎么用,提前赎回怎么操作啊,0
为什么我的微信不满足借款,为什么无法借贷？,1
可以取消吗,请问怎么注销微粒贷？,1
推迟几天还款行吗,期限,0
日利息多少,10000一天是多少的息,1
到底能不能提现,借贷的钱能够提现吗,1
分期后提前还款还要利息么？,假如我贷款五个月，我使用了一个月提前还款了，利息需要付款的多久，有违约金之类的罚款吗,1
你好，请问如果今天借11000，然后后天还钱，利息要多少呢,今早扣款我银行卡里的余额够怎么就扣款失败,0
可以给我打电话中午,人工电话时多少,0
1身份证,姓名身份证号11,1
我没有这个功能呀,如何有这个功能,0
二千一天多少息,一日利多少,0
苹果手机可以申请嘛,银行卡预留的手机号丢失了，还能用那张卡借贷吗？,0
抢iphone7手机靠谱吗,iphone活动是,0
你好，怎么提额度,1万贷1年多少利息,0
开通微粒号,开通微粒货,1
我想全额还款，怎么还呀？,我不能用红包还款？,0
借款利息怎么算？,3月10日一次性还款了，利息是多少,0
不开放我,借钱条件,0
借款10天，还后需要多少利息,微粒贷利息是几分,0
不被邀请就不能借？,_怎么能被邀请.,0
不给我贷就别给我发消息好吗,不能贷你发消息干啊吗,1
怎么老提示身份证输入次数过多,显示身份证号码输入次数太多,1
邮政银行卡怎么绑定失败,你好，想问下，我绑定卡为什么显示手机号码和卡号不对,0
借款不得用于哪里？,你好！为什么我同学微信就微粒贷功能,0
是不是要卡的流水大才会受邀呢,消费那么多  怎么没名额,1
多久够资格,我昨晚贷的，一直没电话来,0
我不知道为什么借款失败了,为啥我的贷款申请失败呢？,1
快点告诉我你公司电话号码是啥？,平安银行电话是多少,0
七天免息贷款,7天免息期,1
为什么我的身份证验证失败？,我点击了，既然说抱歉出错了，这是怎么回事,0
你好。可以取现金的吗?,一次只能提现40000吗,0
我贷了11000 20个月还清一共多缴纳多少利息,计息,1
提前还款后还可以贷吗,提前还款完，可以在借款吗,1
如何申购,他行转账,0
总是提示身份信息错误次数过多什么情况,为什么总是提示我身份错误信息？我输入的是对的正确的,1
如何可以改还款日,可以更改还款日期ma,1
一天了都没消息,为什么要给我关闭,0
强烈要求微粒贷提额,客服电话,0
请问，电话我没有接到,还有一个电话没接到,1
官方电话是多少？,官方电话,1
为什么我的微粒贷还没有到账,为什么15分钟过了，还没到账,1
主菜单,回主菜单,1
开通  借款,没有微粒贷可以申请嘛,0
更换电话号码,能否更改微信绑定手机号,1
微信6.2的版本没有微粒贷吗？,1.没有微粒带可以申请吗,0
借款失败了解,微粒失败原因,1
如何提前还掉,如何获得结清报告,0
如何更改手机号码,手机号码更改,1
为什么借款总是审核未通过？,为什么出现微粒贷却评估不通过？,1
到期还款日一定是在当日凌晨吗？,我的还款日是？,0
錢還沒到帳,请尽快下款,0
微信钱包里没有微粒贷，怎样申请？,开通   怎么开,0
为什么会没有额度,我为什么无法查看额度？,0
可以用微信钱包里的零钱还款吗,请问我可以用微信钱包中的零钱还款吗？,1
怎么开不了户了,我开了户，怎么借不了款,0
你好，我能不能从微信余额中直接还款,QQ可以在微信还款的吗,0
11点多就打款了怎么还没到帐啊,15分钟内到账，但是我还没有接到电话确,0
我为什么借款老失败啊,惜款失败,1
现在不能换卡，我要手动怎么还款,为什么零钱不能还款呀,1
你好，借了后能分期付款不,10个月还款期限改为5个月，怎么改,0
今天早上忘记了，下午才扣款算不算逾期,你好我想咨询一下逾期问题,1
怎样重新绑定银行卡,什么解除之前绑定的银行卡,0
请扣钱,之前绑定的还款卡注销了 怎么更换新的还款卡,0
怎样更改还款银行,如何将主动还款变更为优先还款,0
已经是换卡申请中了,我的换卡扣款，还没换好啊！,1
如何能通过微众银行审批要求,审批不过,1
为什么我的借贷审核还没过？,什么时候来电确认,0
利息是怎么计算的,微粒贷利息怎么算,1
我进入了银行卡，找不，借钱,钱包进去点银行卡。没有借钱标志,0
我刚才不是注册成功了难道还不可以？,新号可以注册微粒贷吗,0
不能从零钱里边还钱吗,你好，我的钱在微信零钱里，取现的话明天到账，能不能微信还款啊,1
今天借的钱明天全部还利息是多少,一万元借5个月共多少利息？,0
何时会邀请,何时邀请,1
取现可以吗,卡里的钱可以取现吗,1
为什么我卡里有钱提前还款总是失败,你好，为什么我的还款会失败呢，卡里金额充足,1
如何便换微粒贷还款银行卡,换卡 等多久哦？,0
我的贷款已提前还清，能不能提供一份纸质还清证明?急用。谢谢。,可以出个结清证明不？,1
借款后多久有电话确认,我想问下，借款后，是否有电话咨询,0
一般确认电话什么时候打,什么时候会打电话来？,1
上面为什么显示我无法借贷,为什么无法借贷,1
为什么无法提前还款？,为什么微信钱包里零钱不能还款,0
洛阳银行,显示我微粒贷不满足银行要求,0
帐号有时候登陆不上是怎么回事,你好！我这几天每天微信都登录不上。显示网络问题，但本身网络没问题。,1
一般借款后多久来电话,借款后几天能来电,1
提前还款，剩余部分是否收利息,提前还款是按全额计息,1
万水千山总是情，给个邀请行不行,怎么一直没有邀请,0
怎么看不见额度,为什么我没额度显示,1
取消开通,取消定单,0
为什么我无法借钱,为什么微粒贷我无法贷款,1
安全性,机制保障是什么,0
一般多久才打电话来的？,一般多长时间来电话？,1
电话第一次没接到,未接到电话,1
何时会激请我使用微粒货,乃你们可以邀请我不,0
为什么一直都是不符合条件,请问什么时候才有资格发放,0
为什么还款没有自动扣？,1000块钱一个月最低还款多少,0
怎么获得帐号,怎么我不能,0
我没有接到确认电话,为啥没接到银行电话,1
我怎么可以申请微粒贷？,我为什么不能申请微粒贷啊,0
我想更换手机号,我的电话号码改为,1
为什么提前还款后不能再借,提前还款还一部分,0
微粒贷不能申请开通吗,什么时候可以申请贷款,0
竟然现在不能总微信钱包还款,逾期的第二天现在为什么不可以自助还款,0
还清欠款后，还能借款吗,我还没有这个,0
请问下我的这个显示可以贷3500现在怎么说不符合审批要求呢,没有满足银行审批要求,1
多长时间下款,一天没有接到审核号码,0
为何我多次借款都正常还款，现在有额度确不能使用?,为什么我按时还款后，现在说我不能贷款了,1
5年定期存款,我定期存款5年，什么时候显示收益啊,0
不是你邀请的客人就不能借款了吗,不是邀请的就是看不到呗,1
如果现在借款，十五分钟后未到帐，明天就不想借了，能取消吗,怎么取消借款啊,1
微粒埭介绍,开通也会粒贷,0
怎么修改还款银行帐号,还款银行怎么修改,1
卸载还是登不上,为什么这个软件经常用不了的，总是闪退的？？,0
为什么有些手机没有这个借贷,可我手机里没有微粒贷功能啊,1
如何重新绑定还款卡,怎么解除绑定之前的银行卡,0
信息输入次数过多,到了发信息不,0
何时有,节假日到帐时间,0
利息多少,凭白多还10天利息，,0
你好！我如果提前还款，还了以后能马上再借钱吗,什么时候可以第二次贷款,0
gp开通,申请微粒贷,0
0.05利息是多少钱,当天借款当天还收利息吗,0
微粒贷什么时候才会有,开通,0
单笔只能最高4w，但我需要10万，可以一天内分次搞定么,亲请问我比如货款一万一个月是多少钱,0
为什么借款一直失败,为什么我有可借额度，但是放款不成功？,0
邮政限额,活期＋转入转出有限额吗,1
为什么我的提示借款发放失败啊,1：借贷失败,1
微众银行绑定电话和微粒贷绑定电话有关系么,微粒贷,0
刚刚看了下都是有期限的,3:如何还款6:借款期限,1
我说取消借款申请,取消现在的借款申请,1
请问一天的利息是2.5吗？,凭白多还10天利息，,0
不是有免息的优惠券吗？,优惠卷怎么领取,0
怎么才能综合评估过关,提高评估,1
你好，我的这个有逾期吗？,你好.晚点还款的话会有影响吗？,0
咋进入,W我怎么没有,0
没微粒贷咋办,入口,0
1小时前申请了借款，怎么还没接到电,哪里查看信用度,0
可以在打电话吗,可以不让客服打电话进来吗,0
9怎么我这里不显示图标啊,QQ上怎么贷不了,0
提前还款怎么计算利息？例如我借了2万，5天之后把全部还清，,是不是我提前还款，利息就少一些？,1
如何改换银行卡，还款,如何修改银行卡还款,1
今天APP怎么登不上了呢,为什么我要增加绑定新卡，验证界面闪了一下就没了，无法再绑定新账号？？？,0
为什么我的微粒贷未审核,电话审核一般是什么时候,0
